,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-03-14,4960,4960,4730,4820,4876018,,4820.0,4820.0,4820.0,100.0,100.0,100.0,,,,4836.666666666667,0.0,0.0,,,0.0,-100
1,1,2018-03-15,4800,4845,4745,4770,3150422,-1.0482180293501049,4795.0,4795.0,4795.0,99.4786235662148,99.4786235662148,99.4786235662148,35.35533905932738,4865.710678118655,4724.289321881345,4771.666666666667,0.0,15032763643.0,,,0.0,-100
2,2,2018-03-16,4780,4800,4760,4760,1089407,-0.2100840336134453,4783.333333333333,4783.333333333333,4783.333333333333,99.51219512195124,99.51219512195124,99.51219512195124,32.1455025366431,4847.624338406619,4719.042328260047,4766.666666666667,0.0,5192840033.0,,,0.0,-100
3,3,2018-03-19,4765,4775,4545,4570,2876897,-4.157549234135667,4730.0,4730.0,4730.0,96.61733615221986,96.61733615221986,96.61733615221986,109.84838035522712,4949.696760710454,4510.303239289546,4626.666666666667,0.0,13310443453.0,,,0.0,-100
4,4,2018-03-20,4545,4625,4535,4625,812984,1.1891891891891893,4709.0,4709.0,4709.0,98.21618177957104,98.21618177957104,98.21618177957104,106.08958478568942,4921.179169571379,4496.820830428621,4568.333333333333,0.0,3713981906.0,,,0.0,-100
5,5,2018-03-21,4635,4675,4575,4650,450289,0.5376344086021506,4675.0,4699.166666666667,4699.166666666667,99.46524064171123,98.95371519773008,98.95371519773008,97.898757227386,4894.964181121439,4503.369152211895,4620.0,2080335180.0,0.0,,,0.0,-100
6,6,2018-03-22,4655,4760,4645,4655,1145049,0.1074113856068743,4652.0,4692.857142857143,4692.857142857143,100.06448839208944,99.19330289193302,99.19330289193302,90.9146643313178,4874.686471519779,4511.027814194507,4651.666666666667,5326386265.0,0.0,,,0.0,-100
7,7,2018-03-23,4565,4600,4505,4505,881354,-3.3296337402885685,4601.0,4669.375,4669.375,97.91349706585524,96.47972159014856,96.47972159014856,107.21931795556782,4883.813635911136,4454.936364088864,4525.0,0.0,3988126850.0,,,0.0,-100
8,8,2018-03-26,4485,4570,4475,4570,386169,1.4223194748358865,4601.0,4658.333333333333,4658.333333333333,99.32623342751576,98.10375670840789,98.10375670840789,105.62315087138803,4869.579635076109,4447.087031590557,4510.0,0.0,1741622190.0,,,0.0,-100
9,9,2018-03-27,4595,4610,4520,4530,708441,-0.8830022075055187,4582.0,4645.5,4645.5,98.8651243998254,97.513722957701,97.513722957701,107.53423227563913,4860.568464551278,4430.431535448722,4548.333333333333,3222225815.0,0.0,,,0.0,-100
