,index,날짜,시가,고가,저가,종가,거래량,fluct,MA5,MA20,MA60,disparity5,disparity20,disparity60,stddev,upper,lower,tp,pmf,nmf,mfr,mfi14,touch,label
0,0,2018-01-02,3605,3610,3355,3360,1049992,,3360.0,3360.0,3360.0,100.0,100.0,100.0,,,,3440.0,0.0,0.0,,,0.0,-100
1,1,2018-01-03,3380,3785,3340,3575,1732184,6.013986013986014,3467.5,3467.5,3467.5,103.10021629416006,103.10021629416006,103.10021629416006,152.02795795510772,3771.555915910216,3163.4440840897846,3431.6666666666665,0.0,5944278093.0,,,0.0,-100
2,2,2018-01-04,3575,3600,3500,3570,432015,-0.1400560224089636,3501.6666666666665,3501.6666666666665,3501.6666666666665,101.9514516896716,101.9514516896716,101.9514516896716,122.71240089466647,3747.0914684559993,3256.2418648773337,3548.333333333333,1532933225.0,0.0,,,0.0,-100
3,3,2018-01-05,3615,3740,3490,3555,568321,-0.4219409282700421,3515.0,3515.0,3515.0,101.13798008534852,101.13798008534852,101.13798008534852,103.68220676663864,3722.3644135332775,3307.6355864667225,3553.333333333333,2019433953.0,0.0,,,0.0,-100
4,4,2018-01-08,3650,3655,3530,3605,378455,1.3869625520110958,3533.0,3533.0,3533.0,102.03792810642514,102.03792810642514,102.03792810642514,98.39969512147894,3729.799390242958,3336.200609757042,3595.0,1360545725.0,0.0,,,0.0,-100
5,5,2018-01-09,3595,3610,3380,3400,393850,-6.029411764705882,3541.0,3510.833333333333,3510.833333333333,96.0180739903982,96.84310467600284,96.84310467600284,103.41260400292931,3717.658541339192,3304.0081253274748,3458.333333333333,0.0,1362064583.0,,,0.0,-100
6,6,2018-01-10,3400,3450,3255,3275,432883,-3.816793893129771,3481.0,3477.1428571428573,3477.1428571428573,94.08216029876472,94.18652423993426,94.18652423993426,129.83506020002022,3736.812977542898,3217.472736742817,3310.0,0.0,1432842730.0,,,0.0,-100
7,7,2018-01-11,3310,3330,3255,3275,161969,0.0,3422.0,3451.875,3451.875,95.7042665108124,94.8759732029694,94.8759732029694,139.8452588705511,3731.565517741102,3172.184482258898,3280.0,0.0,531258320.0,,,0.0,-100
8,8,2018-01-12,3270,3295,3240,3270,164761,-0.1529051987767584,3365.0,3431.6666666666665,3431.6666666666665,97.17682020802376,95.28897523069452,95.28897523069452,144.1787085529622,3720.024083772591,3143.309249560742,3260.0,0.0,537120860.0,,,0.0,-100
9,9,2018-01-15,3295,3320,3150,3220,253988,-1.5527950310559009,3288.0,3410.5,3410.5,97.93187347931874,94.41430875238235,94.41430875238235,151.51915903791033,3713.538318075821,3107.461681924179,3221.6666666666665,0.0,818264673.0,,,0.0,-100
10,10,2018-01-16,3240,3250,3190,3250,122360,0.9230769230769232,3258.0,3395.909090909091,3395.909090909091,99.75445058317986,95.70338642751976,95.70338642751976,151.67099560921633,3699.251082127524,3092.5670996906583,3226.6666666666665,394814933.0,0.0,,,0.0,-100
11,11,2018-01-17,3250,3345,3210,3330,292523,2.4024024024024024,3269.0,3390.4166666666665,3390.4166666666665,101.86601407158152,98.21801646798576,98.21801646798576,145.85887222264066,3682.134411111948,3098.698922221385,3263.333333333333,954600056.0,0.0,,,0.0,-100
12,12,2018-01-18,3330,3340,3255,3325,182517,-0.150375939849624,3279.0,3385.3846153846152,3385.3846153846152,101.40286672766088,98.2163144739832,98.2163144739832,140.82290205641183,3667.030419497439,3103.738811271792,3303.333333333333,602914490.0,0.0,,,0.0,-100
13,13,2018-01-19,3335,3365,3280,3355,210795,0.8941877794336811,3296.0,3383.214285714286,3383.214285714286,101.79004854368932,99.16605088145256,99.16605088145256,135.5417497823676,3654.297785279021,3112.1307861495507,3323.333333333333,700542050.0,0.0,0.7120182573601807,41.589407957486735,0.0,-100
14,14,2018-01-22,3400,3430,3260,3280,265577,-2.2865853658536586,3308.0,3376.333333333333,3376.333333333333,99.15356711003628,97.14680620001974,97.14680620001974,133.3023773588597,3642.938088051053,3109.728578615614,3313.333333333333,0.0,879945126.0,0.6575641220519205,39.67050886923838,0.0,-100
15,15,2018-01-23,3315,3315,3225,3280,211381,0.0,3314.0,3370.3125,3370.3125,98.97404948702474,97.32035234121466,97.32035234121466,131.0148687490598,3632.34223749812,3108.2827625018804,3273.333333333333,0.0,691920473.0,1.2098640977113893,54.74834850542917,0.0,-100
16,16,2018-01-24,3270,3325,3260,3305,104356,0.7564296520423601,3309.0,3366.470588235294,3366.470588235294,99.87911755817468,98.1740345972392,98.1740345972392,127.83980094588064,3622.1501901270553,3110.790986343533,3278.333333333333,342113753.0,0.0,1.019437085287566,50.48125008273775,0.0,-100
17,17,2018-01-25,3305,3360,3305,3340,138493,1.0479041916167664,3312.0,3365.0,3365.0,100.84541062801932,99.25705794947994,99.25705794947994,124.179661117649,3613.359322235298,3116.640677764702,3316.6666666666665,459335116.0,0.0,0.7699576573799651,43.50147327929409,0.0,-100
18,18,2018-01-26,3340,3485,3300,3470,467468,3.746397694524496,3335.0,3370.5263157894738,3370.5263157894738,104.047976011994,102.95128044971892,102.95128044971892,123.0615782719515,3616.6494723333767,3124.403159245571,3370.0,1575367160.0,0.0,0.8043103069910295,44.577160806244194,0.0,-100
19,19,2018-01-29,3475,3500,3410,3455,176611,-0.4341534008683068,3370.0,3374.75,3374.75,102.52225519287836,102.3779539225128,102.3779539225128,121.25956283504976,3617.2691256701,3132.2308743299004,3446.6666666666665,608719246.0,0.0,1.1527296735551231,53.547349103589454,0.0,-100
20,20,2018-01-30,3425,3425,3360,3375,255885,-2.3703703703703702,3389.0,3375.5,3374.7619047619046,99.5868987902036,99.98518737964746,100.00705517144068,121.20990927008884,3617.919818540178,3133.080181459822,3386.6666666666665,0.0,866597200.0,1.3036457266071595,56.59054738973195,0.0,-100
21,21,2018-01-31,3355,3385,3305,3385,163830,0.2954209748892171,3405.0,3366.0,3375.2272727272725,99.41262848751836,100.56446821152704,100.2895427917312,111.8339935138828,3589.667987027766,3142.332012972234,3348.333333333333,0.0,548557450.0,1.2984523066389009,56.49246246652247,0.0,-100
22,22,2018-02-01,3365,3430,3365,3410,131345,0.7331378299120235,3419.0,3358.0,3376.7391304347825,99.73676513600468,101.5485407980941,100.98499967810469,101.74012301731788,3561.480246034636,3154.519753965364,3380.0,443946100.0,0.0,1.5983961854827964,61.51472182775721,0.0,-100
23,23,2018-02-02,3450,3450,3255,3310,235878,-3.0211480362537766,3387.0,3345.75,3373.958333333333,97.72660171242988,98.93148023612044,98.10435319543068,90.9493062963622,3527.6486125927245,3163.8513874072755,3338.333333333333,0.0,787439390.0,1.6114499784693552,61.70709727374796,0.0,-100
24,24,2018-02-05,3260,3300,3225,3255,188022,-1.6897081413210446,3347.0,3328.25,3369.2,97.25126979384522,97.79914369413356,96.61047132850528,69.60934223447194,3467.468684468944,3189.031315531056,3246.6666666666665,0.0,610444760.0,1.297072285611762,56.46632427443712,0.0,-100
25,25,2018-02-06,3175,3180,3020,3160,231874,-3.0063291139240507,3304.0,3316.25,3361.153846153846,95.64164648910412,95.28835280814172,94.01533356219248,76.89492146669038,3470.039842933381,3162.460157066619,3118.333333333333,0.0,723060423.0,0.9265799745948212,48.094550281500254,1.0,1
26,26,2018-02-07,3180,3250,3135,3150,222616,-0.3174603174603174,3257.0,3310.0,3353.333333333333,96.71476819158735,95.16616314199396,93.93638170974154,85.06963092234047,3480.1392618446807,3139.86073815532,3155.0,702353480.0,0.0,0.946047412892696,48.61379052869256,0.0,-100
27,27,2018-02-08,3315,3400,3250,3285,693875,4.10958904109589,3232.0,3310.5,3350.8928571428573,101.63985148514853,99.22972360670592,98.0335731414868,84.88227141164442,3480.264542823289,3140.735457176711,3283.333333333333,2278222916.0,0.0,1.2549142357817122,55.652415327746176,0.0,-100
28,28,2018-02-09,3200,3355,3180,3335,360456,1.4992503748125936,3237.0,3313.75,3350.344827586207,103.02749459375966,100.6412674462467,99.541992589543,84.49345972820718,3482.7369194564144,3144.7630805435856,3238.333333333333,0.0,1167276680.0,1.1880826046024056,54.29788629110239,0.0,-100
29,29,2018-02-12,3395,3445,3290,3335,426358,0.0,3253.0,3319.5,3349.833333333333,102.52075007685212,100.46693779183612,99.55719190009454,81.64267459968183,3482.785349199364,3156.2146508006363,3340.0,1424035720.0,0.0,1.6656320167824783,62.48544458859558,0.0,-100
